#Obj,65,94,32,0,15808425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,95,27,16,15892991,25,138,34,132,20,148,29,131,18,135,38,122,39,108,48,118,0,0,26,140,33,136,20,149,30,130,18,133,38,124,38,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,95,27,16,16021947,31,143,46,130,26,150,31,141,30,143,26,145,44,112,47,111,0,0,33,129,46,130,42,141,32,132,23,143,40,140,44,113,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,95,32,0,16009265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,96,27,16,16094037,28,132,34,132,35,135,28,139,22,141,20,142,38,121,47,123,0,0,28,130,34,134,33,140,30,133,18,143,33,141,36,122,49,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,97,27,16,16223901,33,132,46,133,38,148,32,125,11,140,42,124,45,114,47,115,0,0,33,132,44,138,32,146,31,130,11,142,42,127,44,114,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,97,32,0,16210267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,97,27,16,16295179,28,131,34,136,31,144,29,130,11,139,37,133,34,126,49,117,0,0,28,130,33,139,31,146,29,132,11,140,38,132,33,126,48,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,98,27,16,16425911,33,134,46,137,42,143,30,147,33,127,40,127,45,111,48,107,0,0,32,137,46,130,31,148,32,131,31,133,40,118,45,106,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,98,32,0,16411341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,99,27,16,16496333,26,138,34,132,20,148,29,131,18,134,38,122,39,108,48,118,0,0,26,140,33,136,19,149,30,130,18,133,38,124,38,108,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,99,27,16,16627645,31,143,46,131,26,150,33,126,30,135,42,117,46,103,47,120,0,0,31,144,45,136,26,150,32,129,30,134,42,121,46,103,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,99,32,0,16612153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,100,27,16,16697153,28,132,35,132,35,135,29,139,22,141,20,142,38,121,47,123,0,0,28,130,34,133,33,140,30,133,18,143,33,141,36,122,49,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,100,27,16,16829855,33,131,46,131,43,135,31,142,30,143,26,145,44,112,47,111,0,0,32,130,46,130,41,141,31,132,11,143,42,128,44,114,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,100,32,0,16813641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,101,27,16,16899029,28,131,34,136,31,144,30,131,11,140,38,133,34,126,50,117,0,0,28,131,33,138,31,144,30,131,11,139,38,132,33,127,48,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,102,27,16,17032533,33,134,46,137,42,140,30,149,33,127,40,126,45,111,48,107,0,0,32,137,47,131,31,148,33,133,31,133,42,118,46,105,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,102,32,0,17015415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,102,27,16,17100971,28,131,35,134,32,141,23,145,27,135,25,132,38,118,50,112,0,0,27,134,35,131,23,145,29,136,21,135,36,130,39,112,49,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,103,27,16,17235135,31,143,46,130,26,150,32,126,30,134,42,116,46,103,47,119,0,0,30,144,45,136,26,152,33,129,30,134,42,122,46,103,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,103,32,0,17217057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,103,27,16,17302631,26,139,34,131,20,148,30,129,18,134,38,123,39,108,48,118,0,0,26,140,33,136,20,147,30,130,18,133,38,124,38,108,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,104,27,16,17437875,33,130,46,131,43,135,31,142,31,142,27,144,45,112,48,111,0,0,33,130,46,130,41,141,32,132,23,143,40,139,44,112,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,104,32,0,17418855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,105,27,16,17504601,28,131,34,136,31,144,29,132,11,139,37,134,34,126,49,118,0,0,28,130,33,139,31,146,30,133,11,140,38,132,33,127,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,105,27,16,17640611,33,132,46,133,39,148,32,127,11,141,42,124,45,113,47,115,0,0,33,132,44,138,33,146,31,130,31,142,41,118,46,106,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,105,32,0,17620727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,106,27,16,17706541,28,131,34,133,32,141,26,147,27,135,25,133,38,118,49,112,0,0,27,134,34,131,24,145,29,136,21,134,36,130,39,112,49,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,107,27,16,17843249,31,143,46,131,26,150,33,126,30,134,42,116,46,103,47,120,0,0,30,144,45,134,26,150,32,128,30,133,41,122,45,103,46,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,107,32,0,17822457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,107,27,16,17908331,26,138,34,130,20,147,30,130,18,135,38,122,39,108,49,119,0,0,26,140,34,134,20,149,30,130,18,133,38,124,38,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,108,27,16,18045991,33,130,46,131,43,135,31,142,31,142,27,144,45,112,47,111,0,0,32,130,46,130,41,142,31,132,23,142,40,139,43,112,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,108,32,0,18024301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,108,27,16,18110267,28,132,34,132,35,135,29,140,22,141,20,143,38,120,47,123,0,0,28,131,34,134,33,139,30,132,18,142,33,141,36,122,49,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,109,27,16,18248771,33,132,45,133,38,148,32,127,11,140,42,124,45,113,46,115,0,0,33,132,44,137,33,146,31,130,11,142,42,127,44,114,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,109,32,0,18226191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,110,27,16,18312263,28,131,35,133,32,141,27,147,27,135,26,132,39,118,50,112,0,0,27,133,34,131,23,145,29,136,21,134,36,130,39,112,49,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,110,27,16,18451541,33,134,46,137,42,142,29,147,33,127,39,127,45,111,48,108,0,0,32,137,47,128,31,146,32,133,30,133,42,121,46,103,46,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,110,32,0,18428081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,111,27,16,18514087,26,138,34,132,20,147,29,131,18,135,38,123,39,108,48,119,0,0,26,138,33,136,20,149,30,130,18,133,38,124,38,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,111,27,16,18654199,31,143,46,130,26,150,32,126,30,135,42,117,46,104,47,119,0,0,30,144,45,134,26,152,33,129,30,133,42,121,46,103,46,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,111,32,0,18629721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,112,27,16,18787007,33,130,45,131,42,135,31,142,31,143,27,145,43,112,46,111,0,0,33,130,45,130,41,141,31,132,23,143,39,139,42,113,47,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,112,32,0,18761557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,112,32,16,18847583,28,131,35,133,35,135,28,140,22,142,20,143,38,120,46,123,0,0,28,131,34,134,33,139,30,133,18,143,33,141,37,122,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,114,27,16,18989315,33,134,46,137,42,142,30,147,33,126,40,127,45,111,48,107,0,0,32,137,47,130,31,146,33,133,31,133,41,118,46,106,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,113,32,0,18963339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,113,32,16,19049335,28,131,34,136,31,144,30,131,11,140,37,134,34,126,49,117,0,0,28,131,33,138,31,146,29,131,11,139,38,132,33,126,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,115,27,16,19191907,31,143,46,131,26,150,32,126,30,135,42,117,46,103,47,119,0,0,31,144,45,136,26,150,33,129,30,133,42,121,45,103,46,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,115,32,0,19165155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,114,32,16,19251245,28,131,35,135,33,141,23,145,28,135,26,132,39,118,50,112,0,0,27,134,35,131,24,145,30,136,21,134,36,130,39,112,49,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,116,27,16,19394771,33,131,46,131,43,135,31,142,31,143,27,144,45,112,47,111,0,0,33,130,46,130,41,141,32,132,23,144,40,139,44,113,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,116,32,0,19367007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,115,32,16,19453121,26,139,35,131,21,147,30,131,18,135,39,122,40,109,50,118,0,0,26,140,34,136,20,149,30,130,18,134,38,123,39,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,117,27,16,19597535,33,132,46,133,39,149,32,127,11,141,42,122,45,114,47,116,0,0,33,132,44,138,33,147,31,130,11,142,42,127,44,114,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,117,32,0,19568865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,116,32,16,19655065,29,132,35,132,36,135,29,140,23,141,20,143,38,120,48,123,0,0,28,131,34,133,34,142,30,133,18,143,33,142,36,122,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,119,27,16,19800349,31,143,46,131,26,150,32,128,30,135,41,117,46,104,46,119,0,0,31,144,45,134,26,152,33,127,30,133,42,121,46,103,46,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,118,32,0,19770763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,117,32,16,19857039,28,131,35,136,32,144,30,130,11,140,38,132,34,126,50,117,0,0,28,130,34,139,31,146,30,132,11,139,38,133,33,126,49,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,120,27,16,20003025,33,131,46,130,43,135,31,142,30,144,26,145,45,112,47,112,0,0,33,130,46,130,41,142,32,130,23,143,40,139,44,113,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,119,32,0,19972503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,119,32,16,20058959,26,139,34,131,20,147,29,131,18,134,38,122,39,108,48,118,0,0,26,140,34,136,20,147,30,131,18,133,38,124,38,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,121,27,16,20205785,33,132,46,133,39,148,32,127,11,140,42,124,45,114,47,115,0,0,33,132,44,138,33,146,31,129,11,143,42,127,44,114,46,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,121,32,0,20174375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,120,32,16,20260865,28,132,35,132,36,135,29,140,22,141,20,142,38,120,47,123,0,0,28,131,34,133,33,139,30,133,18,144,33,141,36,122,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,122,27,16,20408497,33,134,46,137,42,142,30,149,33,127,39,127,45,111,48,107,0,0,33,137,47,130,31,148,33,133,31,132,42,118,46,106,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,122,32,1,20376289,0,0,0,0,0,0,2191,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,121,32,16,20463515,28,130,35,136,32,144,30,130,11,140,38,133,34,126,50,117,0,0,28,130,33,139,31,146,29,131,11,139,38,133,33,127,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,123,27,16,20611817,31,143,46,130,26,150,33,128,30,135,42,117,46,104,47,119,0,0,30,144,45,134,26,152,33,129,30,134,41,122,45,103,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,123,32,1,20578695,0,0,0,0,2211,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,123,32,16,20666145,26,139,34,131,20,147,30,129,18,135,38,122,39,108,48,118,0,0,26,138,34,136,20,147,30,130,18,133,38,124,39,108,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,125,27,16,20815289,33,132,46,133,39,148,32,127,11,140,42,124,45,113,47,114,0,0,33,132,44,138,32,146,31,129,11,142,42,127,44,114,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,124,32,0,20781253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,124,32,16,20868073,28,132,35,132,36,135,29,140,23,141,20,143,38,120,47,122,0,0,28,131,34,133,33,140,30,133,18,143,33,142,36,122,50,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,126,27,16,21018011,33,134,46,139,42,142,30,147,33,127,40,127,45,110,48,107,0,0,32,137,47,130,31,148,33,133,31,133,42,118,46,106,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,126,32,0,20983035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,125,32,16,21069967,28,131,35,136,32,144,30,130,11,140,38,135,34,126,50,117,0,0,28,130,33,139,31,146,29,131,11,140,38,132,33,126,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,127,27,16,21220645,31,143,46,130,26,150,32,126,30,135,42,117,46,103,47,119,0,0,30,144,45,134,25,152,32,128,30,133,41,122,45,103,46,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,127,32,0,21184765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,127,32,16,21271867,26,139,35,131,20,147,29,131,18,135,38,122,39,108,48,119,0,0,26,138,34,136,20,149,30,131,18,133,38,124,39,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,128,27,16,21423397,33,130,46,131,43,135,31,141,31,142,27,144,45,112,48,111,0,0,32,130,46,130,41,142,31,132,23,143,39,139,43,112,47,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,128,32,1,21386685,0,0,0,0,0,0,0,0,0,0,2169,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,128,32,16,21474521,28,132,35,132,36,134,29,140,23,141,20,143,38,120,48,123,0,0,28,131,34,133,34,139,30,133,18,143,33,141,36,122,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,130,27,16,21626821,33,132,46,137,42,142,30,147,33,127,40,127,46,111,48,108,0,0,32,136,47,130,31,149,33,133,31,132,42,118,46,105,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
